| Index | Instruction       | Sig                                           | Arch | OpCode                        | Encoding | Prefix | OpCodeByte | L   | W   | PP   | MM   | x67   | ModR | ModRM | VsibReg | VsibSize | KMask | ZMask |
| 3441  | vprotw            | vprotw xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 91 /r        | RVM      | XOP    | 91         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3442  | vprotw            | vprotw xmm,xmm/m,ib/ub                        | ANY  | XOP.L0.P0.M08.W0 C1 /r ib     | RMI      | XOP    | C1         | 128 | W0  |      | M08  | false | r    |       |         | -1       | false | false |
| 3443  | vprotw            | vprotw xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 91 /r        | RMV      | XOP    | 91         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3444  | vpsadbw           | vpsadbw xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F.WIG F6 /r       | RVM      | VEX    | F6         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3445  | vpsadbw           | vpsadbw ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F.WIG F6 /r       | RVM      | VEX    | F6         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3446  | vpsadbw           | vpsadbw xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F.WIG F6 /r      | RVM      | EVEX   | F6         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3447  | vpsadbw           | vpsadbw ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F.WIG F6 /r      | RVM      | EVEX   | F6         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3448  | vpsadbw           | vpsadbw zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F.WIG F6 /r      | RVM      | EVEX   | F6         | 512 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3449  | vpscatterdd       | vpscatterdd vm32x,xmm                         | ANY  | EVEX.128.66.0F38.W0 A0 /r     | MR       | EVEX   | A0         | 128 | W0  | 66   | 0F38 | false | r    |       | xmm     | 32       | true  | false |
| 3450  | vpscatterdd       | vpscatterdd vm32y,ymm                         | ANY  | EVEX.256.66.0F38.W0 A0 /r     | MR       | EVEX   | A0         | 256 | W0  | 66   | 0F38 | false | r    |       | ymm     | 32       | true  | false |
| 3451  | vpscatterdd       | vpscatterdd vm32z,zmm                         | ANY  | EVEX.512.66.0F38.W0 A0 /r     | MR       | EVEX   | A0         | 512 | W0  | 66   | 0F38 | false | r    |       | zmm     | 32       | true  | false |
| 3452  | vpscatterdq       | vpscatterdq vm32x,xmm                         | ANY  | EVEX.128.66.0F38.W1 A0 /r     | MR       | EVEX   | A0         | 128 | W1  | 66   | 0F38 | false | r    |       | xmm     | 32       | true  | false |
| 3453  | vpscatterdq       | vpscatterdq vm32x,ymm                         | ANY  | EVEX.256.66.0F38.W1 A0 /r     | MR       | EVEX   | A0         | 256 | W1  | 66   | 0F38 | false | r    |       | xmm     | 32       | true  | false |
| 3454  | vpscatterdq       | vpscatterdq vm32y,zmm                         | ANY  | EVEX.512.66.0F38.W1 A0 /r     | MR       | EVEX   | A0         | 512 | W1  | 66   | 0F38 | false | r    |       | ymm     | 32       | true  | false |
| 3455  | vpscatterqd       | vpscatterqd vm64x,xmm                         | ANY  | EVEX.128.66.0F38.W0 A1 /r     | MR       | EVEX   | A1         | 128 | W0  | 66   | 0F38 | false | r    |       | xmm     | 64       | true  | false |
| 3456  | vpscatterqd       | vpscatterqd vm64y,xmm                         | ANY  | EVEX.256.66.0F38.W0 A1 /r     | MR       | EVEX   | A1         | 256 | W0  | 66   | 0F38 | false | r    |       | ymm     | 64       | true  | false |
| 3457  | vpscatterqd       | vpscatterqd vm64z,ymm                         | ANY  | EVEX.512.66.0F38.W0 A1 /r     | MR       | EVEX   | A1         | 512 | W0  | 66   | 0F38 | false | r    |       | zmm     | 64       | true  | false |
| 3458  | vpscatterqq       | vpscatterqq vm64x,xmm                         | ANY  | EVEX.128.66.0F38.W1 A1 /r     | MR       | EVEX   | A1         | 128 | W1  | 66   | 0F38 | false | r    |       | xmm     | 64       | true  | false |
| 3459  | vpscatterqq       | vpscatterqq vm64y,ymm                         | ANY  | EVEX.256.66.0F38.W1 A1 /r     | MR       | EVEX   | A1         | 256 | W1  | 66   | 0F38 | false | r    |       | ymm     | 64       | true  | false |
| 3460  | vpscatterqq       | vpscatterqq vm64z,zmm                         | ANY  | EVEX.512.66.0F38.W1 A1 /r     | MR       | EVEX   | A1         | 512 | W1  | 66   | 0F38 | false | r    |       | zmm     | 64       | true  | false |
| 3461  | vpshab            | vpshab xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 98 /r        | RVM      | XOP    | 98         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3462  | vpshab            | vpshab xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 98 /r        | RMV      | XOP    | 98         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3463  | vpshad            | vpshad xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 9A /r        | RVM      | XOP    | 9A         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3464  | vpshad            | vpshad xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 9A /r        | RMV      | XOP    | 9A         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3465  | vpshaq            | vpshaq xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 9B /r        | RVM      | XOP    | 9B         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3466  | vpshaq            | vpshaq xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 9B /r        | RMV      | XOP    | 9B         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3467  | vpshaw            | vpshaw xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 99 /r        | RVM      | XOP    | 99         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3468  | vpshaw            | vpshaw xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 99 /r        | RMV      | XOP    | 99         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3469  | vpshlb            | vpshlb xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 94 /r        | RVM      | XOP    | 94         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3470  | vpshlb            | vpshlb xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 94 /r        | RMV      | XOP    | 94         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3471  | vpshld            | vpshld xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 96 /r        | RVM      | XOP    | 96         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3472  | vpshld            | vpshld xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 96 /r        | RMV      | XOP    | 96         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3473  | vpshldd           | vpshldd xmm,xmm,xmm/m,ib/ub                   | ANY  | EVEX.128.66.0F3A.W0 71 /r ib  | RVMI     | EVEX   | 71         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3474  | vpshldd           | vpshldd ymm,ymm,ymm/m,ib/ub                   | ANY  | EVEX.256.66.0F3A.W0 71 /r ib  | RVMI     | EVEX   | 71         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3475  | vpshldd           | vpshldd zmm,zmm,zmm/m,ib/ub                   | ANY  | EVEX.512.66.0F3A.W0 71 /r ib  | RVMI     | EVEX   | 71         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3476  | vpshldq           | vpshldq xmm,xmm,xmm/m,ib/ub                   | ANY  | EVEX.128.66.0F3A.W1 71 /r ib  | RVMI     | EVEX   | 71         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3477  | vpshldq           | vpshldq ymm,ymm,ymm/m,ib/ub                   | ANY  | EVEX.256.66.0F3A.W1 71 /r ib  | RVMI     | EVEX   | 71         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3478  | vpshldq           | vpshldq zmm,zmm,zmm/m,ib/ub                   | ANY  | EVEX.512.66.0F3A.W1 71 /r ib  | RVMI     | EVEX   | 71         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3479  | vpshldvd          | vpshldvd xmm,xmm,xmm/m                        | ANY  | EVEX.128.66.0F38.W0 71 /r     | RVM      | EVEX   | 71         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3480  | vpshldvd          | vpshldvd ymm,ymm,ymm/m                        | ANY  | EVEX.256.66.0F38.W0 71 /r     | RVM      | EVEX   | 71         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3481  | vpshldvd          | vpshldvd zmm,zmm,zmm/m                        | ANY  | EVEX.512.66.0F38.W0 71 /r     | RVM      | EVEX   | 71         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3482  | vpshldvq          | vpshldvq xmm,xmm,xmm/m                        | ANY  | EVEX.128.66.0F38.W1 71 /r     | RVM      | EVEX   | 71         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3483  | vpshldvq          | vpshldvq ymm,ymm,ymm/m                        | ANY  | EVEX.256.66.0F38.W1 71 /r     | RVM      | EVEX   | 71         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3484  | vpshldvq          | vpshldvq zmm,zmm,zmm/m                        | ANY  | EVEX.512.66.0F38.W1 71 /r     | RVM      | EVEX   | 71         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3485  | vpshldvw          | vpshldvw xmm,xmm,xmm/m                        | ANY  | EVEX.128.66.0F38.W1 70 /r     | RVM      | EVEX   | 70         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3486  | vpshldvw          | vpshldvw ymm,ymm,ymm/m                        | ANY  | EVEX.256.66.0F38.W1 70 /r     | RVM      | EVEX   | 70         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3487  | vpshldvw          | vpshldvw zmm,zmm,zmm/m                        | ANY  | EVEX.512.66.0F38.W1 70 /r     | RVM      | EVEX   | 70         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3488  | vpshldw           | vpshldw xmm,xmm,xmm/m,ib/ub                   | ANY  | EVEX.128.66.0F3A.W1 70 /r ib  | RVMI     | EVEX   | 70         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3489  | vpshldw           | vpshldw ymm,ymm,ymm/m,ib/ub                   | ANY  | EVEX.256.66.0F3A.W1 70 /r ib  | RVMI     | EVEX   | 70         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3490  | vpshldw           | vpshldw zmm,zmm,zmm/m,ib/ub                   | ANY  | EVEX.512.66.0F3A.W1 70 /r ib  | RVMI     | EVEX   | 70         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3491  | vpshlq            | vpshlq xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 97 /r        | RVM      | XOP    | 97         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3492  | vpshlq            | vpshlq xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 97 /r        | RMV      | XOP    | 97         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3493  | vpshlw            | vpshlw xmm,xmm,xmm/m                          | ANY  | XOP.L0.P0.M09.W1 95 /r        | RVM      | XOP    | 95         | 128 | W1  |      | M09  | false | r    |       |         | -1       | false | false |
| 3494  | vpshlw            | vpshlw xmm,xmm/m,xmm                          | ANY  | XOP.L0.P0.M09.W0 95 /r        | RMV      | XOP    | 95         | 128 | W0  |      | M09  | false | r    |       |         | -1       | false | false |
| 3495  | vpshrdd           | vpshrdd xmm,xmm,xmm/m,ib/ub                   | ANY  | EVEX.128.66.0F3A.W0 73 /r ib  | RVMI     | EVEX   | 73         | 128 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3496  | vpshrdd           | vpshrdd ymm,ymm,ymm/m,ib/ub                   | ANY  | EVEX.256.66.0F3A.W0 73 /r ib  | RVMI     | EVEX   | 73         | 256 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3497  | vpshrdd           | vpshrdd zmm,zmm,zmm/m,ib/ub                   | ANY  | EVEX.512.66.0F3A.W0 73 /r ib  | RVMI     | EVEX   | 73         | 512 | W0  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3498  | vpshrdq           | vpshrdq xmm,xmm,xmm/m,ib/ub                   | ANY  | EVEX.128.66.0F3A.W1 73 /r ib  | RVMI     | EVEX   | 73         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3499  | vpshrdq           | vpshrdq ymm,ymm,ymm/m,ib/ub                   | ANY  | EVEX.256.66.0F3A.W1 73 /r ib  | RVMI     | EVEX   | 73         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3500  | vpshrdq           | vpshrdq zmm,zmm,zmm/m,ib/ub                   | ANY  | EVEX.512.66.0F3A.W1 73 /r ib  | RVMI     | EVEX   | 73         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3501  | vpshrdvd          | vpshrdvd xmm,xmm,xmm/m                        | ANY  | EVEX.128.66.0F38.W0 73 /r     | RVM      | EVEX   | 73         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3502  | vpshrdvd          | vpshrdvd ymm,ymm,ymm/m                        | ANY  | EVEX.256.66.0F38.W0 73 /r     | RVM      | EVEX   | 73         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3503  | vpshrdvd          | vpshrdvd zmm,zmm,zmm/m                        | ANY  | EVEX.512.66.0F38.W0 73 /r     | RVM      | EVEX   | 73         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3504  | vpshrdvq          | vpshrdvq xmm,xmm,xmm/m                        | ANY  | EVEX.128.66.0F38.W1 73 /r     | RVM      | EVEX   | 73         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3505  | vpshrdvq          | vpshrdvq ymm,ymm,ymm/m                        | ANY  | EVEX.256.66.0F38.W1 73 /r     | RVM      | EVEX   | 73         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3506  | vpshrdvq          | vpshrdvq zmm,zmm,zmm/m                        | ANY  | EVEX.512.66.0F38.W1 73 /r     | RVM      | EVEX   | 73         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3507  | vpshrdvw          | vpshrdvw xmm,xmm,xmm/m                        | ANY  | EVEX.128.66.0F38.W1 72 /r     | RVM      | EVEX   | 72         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3508  | vpshrdvw          | vpshrdvw ymm,ymm,ymm/m                        | ANY  | EVEX.256.66.0F38.W1 72 /r     | RVM      | EVEX   | 72         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3509  | vpshrdvw          | vpshrdvw zmm,zmm,zmm/m                        | ANY  | EVEX.512.66.0F38.W1 72 /r     | RVM      | EVEX   | 72         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3510  | vpshrdw           | vpshrdw xmm,xmm,xmm/m,ib/ub                   | ANY  | EVEX.128.66.0F3A.W1 72 /r ib  | RVMI     | EVEX   | 72         | 128 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3511  | vpshrdw           | vpshrdw ymm,ymm,ymm/m,ib/ub                   | ANY  | EVEX.256.66.0F3A.W1 72 /r ib  | RVMI     | EVEX   | 72         | 256 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3512  | vpshrdw           | vpshrdw zmm,zmm,zmm/m,ib/ub                   | ANY  | EVEX.512.66.0F3A.W1 72 /r ib  | RVMI     | EVEX   | 72         | 512 | W1  | 66   | 0F3A | false | r    |       |         | -1       | true  | true  |
| 3513  | vpshufb           | vpshufb xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.WIG 00 /r     | RVM      | VEX    | 00         | 128 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3514  | vpshufb           | vpshufb ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.WIG 00 /r     | RVM      | VEX    | 00         | 256 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3515  | vpshufb           | vpshufb xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.WIG 00 /r    | RVM      | EVEX   | 00         | 128 | WIG | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3516  | vpshufb           | vpshufb ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.WIG 00 /r    | RVM      | EVEX   | 00         | 256 | WIG | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3517  | vpshufb           | vpshufb zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.WIG 00 /r    | RVM      | EVEX   | 00         | 512 | WIG | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3518  | vpshufbitqmb      | vpshufbitqmb k,xmm,xmm/m                      | ANY  | EVEX.128.66.0F38.W0 8F /r     | RM       | EVEX   | 8F         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | false |
| 3519  | vpshufbitqmb      | vpshufbitqmb k,ymm,ymm/m                      | ANY  | EVEX.256.66.0F38.W0 8F /r     | RM       | EVEX   | 8F         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | false |
| 3520  | vpshufbitqmb      | vpshufbitqmb k,zmm,zmm/m                      | ANY  | EVEX.512.66.0F38.W0 8F /r     | RM       | EVEX   | 8F         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | false |
| 3521  | vpshufd           | vpshufd xmm,xmm/m,ib/ub                       | ANY  | VEX.128.66.0F.WIG 70 /r ib    | RMI      | VEX    | 70         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3522  | vpshufd           | vpshufd ymm,ymm/m,ib/ub                       | ANY  | VEX.256.66.0F.WIG 70 /r ib    | RMI      | VEX    | 70         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3523  | vpshufd           | vpshufd xmm,xmm/m,ib/ub                       | ANY  | EVEX.128.66.0F.W0 70 /r ib    | RMI      | EVEX   | 70         | 128 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3524  | vpshufd           | vpshufd ymm,ymm/m,ib/ub                       | ANY  | EVEX.256.66.0F.W0 70 /r ib    | RMI      | EVEX   | 70         | 256 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3525  | vpshufd           | vpshufd zmm,zmm/m,ib/ub                       | ANY  | EVEX.512.66.0F.W0 70 /r ib    | RMI      | EVEX   | 70         | 512 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3526  | vpshufhw          | vpshufhw xmm,xmm/m,ib/ub                      | ANY  | VEX.128.F3.0F.WIG 70 /r ib    | RMI      | VEX    | 70         | 128 | WIG | F3   | 0F   | false | r    |       |         | -1       | false | false |
| 3527  | vpshufhw          | vpshufhw ymm,ymm/m,ib/ub                      | ANY  | VEX.256.F3.0F.WIG 70 /r ib    | RMI      | VEX    | 70         | 256 | WIG | F3   | 0F   | false | r    |       |         | -1       | false | false |
| 3528  | vpshufhw          | vpshufhw xmm,xmm/m,ib/ub                      | ANY  | EVEX.128.F3.0F.WIG 70 /r ib   | RMI      | EVEX   | 70         | 128 | WIG | F3   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3529  | vpshufhw          | vpshufhw ymm,ymm/m,ib/ub                      | ANY  | EVEX.256.F3.0F.WIG 70 /r ib   | RMI      | EVEX   | 70         | 256 | WIG | F3   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3530  | vpshufhw          | vpshufhw zmm,zmm/m,ib/ub                      | ANY  | EVEX.512.F3.0F.WIG 70 /r ib   | RMI      | EVEX   | 70         | 512 | WIG | F3   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3531  | vpshuflw          | vpshuflw xmm,xmm/m,ib/ub                      | ANY  | VEX.128.F2.0F.WIG 70 /r ib    | RMI      | VEX    | 70         | 128 | WIG | F2   | 0F   | false | r    |       |         | -1       | false | false |
| 3532  | vpshuflw          | vpshuflw ymm,ymm/m,ib/ub                      | ANY  | VEX.256.F2.0F.WIG 70 /r ib    | RMI      | VEX    | 70         | 256 | WIG | F2   | 0F   | false | r    |       |         | -1       | false | false |
| 3533  | vpshuflw          | vpshuflw xmm,xmm/m,ib/ub                      | ANY  | EVEX.128.F2.0F.WIG 70 /r ib   | RMI      | EVEX   | 70         | 128 | WIG | F2   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3534  | vpshuflw          | vpshuflw ymm,ymm/m,ib/ub                      | ANY  | EVEX.256.F2.0F.WIG 70 /r ib   | RMI      | EVEX   | 70         | 256 | WIG | F2   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3535  | vpshuflw          | vpshuflw zmm,zmm/m,ib/ub                      | ANY  | EVEX.512.F2.0F.WIG 70 /r ib   | RMI      | EVEX   | 70         | 512 | WIG | F2   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3536  | vpsignb           | vpsignb xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.WIG 08 /r     | RVM      | VEX    | 08         | 128 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3537  | vpsignb           | vpsignb ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.WIG 08 /r     | RVM      | VEX    | 08         | 256 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3538  | vpsignd           | vpsignd xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.WIG 0A /r     | RVM      | VEX    | 0A         | 128 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3539  | vpsignd           | vpsignd ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.WIG 0A /r     | RVM      | VEX    | 0A         | 256 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3540  | vpsignw           | vpsignw xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.WIG 09 /r     | RVM      | VEX    | 09         | 128 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3541  | vpsignw           | vpsignw ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.WIG 09 /r     | RVM      | VEX    | 09         | 256 | WIG | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3542  | vpslld            | vpslld xmm,xmm,ib/ub                          | ANY  | VEX.128.66.0F.WIG 72 /6 ib    | VMI      | VEX    | 72         | 128 | WIG | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 3543  | vpslld            | vpslld xmm,xmm,xmm/m                          | ANY  | VEX.128.66.0F.WIG F2 /r       | RVM      | VEX    | F2         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3544  | vpslld            | vpslld ymm,ymm,ib/ub                          | ANY  | VEX.256.66.0F.WIG 72 /6 ib    | VMI      | VEX    | 72         | 256 | WIG | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 3545  | vpslld            | vpslld ymm,ymm,xmm/m                          | ANY  | VEX.256.66.0F.WIG F2 /r       | RVM      | VEX    | F2         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3546  | vpslld            | vpslld xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.W0 F2 /r       | RVM      | EVEX   | F2         | 128 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3547  | vpslld            | vpslld xmm,xmm/m,ib/ub                        | ANY  | EVEX.128.66.0F.W0 72 /6 ib    | VMI      | EVEX   | 72         | 128 | W0  | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3548  | vpslld            | vpslld ymm,ymm,xmm/m                          | ANY  | EVEX.256.66.0F.W0 F2 /r       | RVM      | EVEX   | F2         | 256 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3549  | vpslld            | vpslld ymm,ymm/m,ib/ub                        | ANY  | EVEX.256.66.0F.W0 72 /6 ib    | VMI      | EVEX   | 72         | 256 | W0  | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3550  | vpslld            | vpslld zmm,zmm,xmm/m                          | ANY  | EVEX.512.66.0F.W0 F2 /r       | RVM      | EVEX   | F2         | 512 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3551  | vpslld            | vpslld zmm,zmm/m,ib/ub                        | ANY  | EVEX.512.66.0F.W0 72 /6 ib    | VMI      | EVEX   | 72         | 512 | W0  | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3552  | vpslldq           | vpslldq xmm,xmm,ib/ub                         | ANY  | VEX.128.66.0F.WIG 73 /7 ib    | VMI      | VEX    | 73         | 128 | WIG | 66   | 0F   | false | 7    |       |         | -1       | false | false |
| 3553  | vpslldq           | vpslldq ymm,ymm,ib/ub                         | ANY  | VEX.256.66.0F.WIG 73 /7 ib    | VMI      | VEX    | 73         | 256 | WIG | 66   | 0F   | false | 7    |       |         | -1       | false | false |
| 3554  | vpslldq           | vpslldq xmm,xmm/m,ib/ub                       | ANY  | EVEX.128.66.0F.WIG 73 /7 ib   | VMI      | EVEX   | 73         | 128 | WIG | 66   | 0F   | false | 7    |       |         | -1       | false | false |
| 3555  | vpslldq           | vpslldq ymm,ymm/m,ib/ub                       | ANY  | EVEX.256.66.0F.WIG 73 /7 ib   | VMI      | EVEX   | 73         | 256 | WIG | 66   | 0F   | false | 7    |       |         | -1       | false | false |
| 3556  | vpslldq           | vpslldq zmm,zmm/m,ib/ub                       | ANY  | EVEX.512.66.0F.WIG 73 /7 ib   | VMI      | EVEX   | 73         | 512 | WIG | 66   | 0F   | false | 7    |       |         | -1       | false | false |
| 3557  | vpsllq            | vpsllq xmm,xmm,ib/ub                          | ANY  | VEX.128.66.0F.WIG 73 /6 ib    | VMI      | VEX    | 73         | 128 | WIG | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 3558  | vpsllq            | vpsllq xmm,xmm,xmm/m                          | ANY  | VEX.128.66.0F.WIG F3 /r       | RVM      | VEX    | F3         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3559  | vpsllq            | vpsllq ymm,ymm,ib/ub                          | ANY  | VEX.256.66.0F.WIG 73 /6 ib    | VMI      | VEX    | 73         | 256 | WIG | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 3560  | vpsllq            | vpsllq ymm,ymm,xmm/m                          | ANY  | VEX.256.66.0F.WIG F3 /r       | RVM      | VEX    | F3         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
